START_DATE,START_TIME,START_TIME_ET,AGAINST,LOCATION,DESCRIPTION,END_DATE,END_DATE_ET,END_TIME,END_TIME_ET,REMINDER_OFF,REMINDER_ON,REMINDER_DATE,REMINDER_TIME,REMINDER_TIME_ET,SHOWTIMEAS_FREE,SHOWTIMEAS_BUSY
06/01/14,01:35 PM,01:35 PM,Mets,Citizens Bank Park,"Local TV: CSN ----- Local Radio: 94 WIP -- SBP 1480 -- 1210 WPHT",06/01/14,06/01/14,04:35 PM,04:35 PM,FALSE,TRUE,06/01/14,12:35 PM,12:35 PM,FREE,BUSY
06/02/14,07:05 PM,07:05 PM,Mets,Citizens Bank Park,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT -- SBP 1480",06/02/14,06/02/14,10:05 PM,10:05 PM,FALSE,TRUE,06/02/14,06:05 PM,06:05 PM,FREE,BUSY
06/03/14,07:05 PM,07:05 PM,Nationals,Nationals Park,"Local TV: CSN ----- Local Radio: 94 WIP -- SBP 1480 -- 1210 WPHT",06/03/14,06/03/14,10:05 PM,10:05 PM,FALSE,TRUE,06/03/14,06:05 PM,06:05 PM,FREE,BUSY
06/04/14,07:05 PM,07:05 PM,Nationals,Nationals Park,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT -- SBP 1480",06/04/14,06/04/14,10:05 PM,10:05 PM,FALSE,TRUE,06/04/14,06:05 PM,06:05 PM,FREE,BUSY
06/05/14,04:05 PM,04:05 PM,Nationals,Nationals Park,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT -- SBP 1480",06/05/14,06/05/14,07:05 PM,07:05 PM,FALSE,TRUE,06/05/14,03:05 PM,03:05 PM,FREE,BUSY
06/06/14,07:10 PM,07:10 PM,Reds,Great American Ball Park,"Local TV: NBC 10 ----- Local Radio: 94 WIP -- SBP 1480 -- 1210 WPHT",06/06/14,06/06/14,10:10 PM,10:10 PM,FALSE,TRUE,06/06/14,06:10 PM,06:10 PM,FREE,BUSY
06/07/14,04:10 PM,04:10 PM,Reds,Great American Ball Park,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT -- SBP 1480",06/07/14,06/07/14,07:10 PM,07:10 PM,FALSE,TRUE,06/07/14,03:10 PM,03:10 PM,FREE,BUSY
06/08/14,01:10 PM,01:10 PM,Reds,Great American Ball Park,"Local TV: CSN ----- Local Radio: 94 WIP -- SBP 1480 -- 1210 WPHT",06/08/14,06/08/14,04:10 PM,04:10 PM,FALSE,TRUE,06/08/14,12:10 PM,12:10 PM,FREE,BUSY
06/10/14,07:05 PM,07:05 PM,Padres,Citizens Bank Park,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT -- SBP 1480",06/10/14,06/10/14,10:05 PM,10:05 PM,FALSE,TRUE,06/10/14,06:05 PM,06:05 PM,FREE,BUSY
06/11/14,07:05 PM,07:05 PM,Padres,Citizens Bank Park,"Local TV: CSN ----- Local Radio: 94 WIP -- SBP 1480 -- 1210 WPHT",06/11/14,06/11/14,10:05 PM,10:05 PM,FALSE,TRUE,06/11/14,06:05 PM,06:05 PM,FREE,BUSY
